song_name,artist_name,genre
I See,Tryad,"electronic;pop;"
Our Lives Change,Tryad,"electronic;"
Seduction ,Tryad,"electronic;triphop;"
Witness ,Tryad,"electronic;"
Beat Into Submission (Solo),Tryad,"electronic;triphop;"
Peace On Earth (Same Place),Tryad,"electronic;pop;"
My Piano Sings (Part 4) (with Joana Smith),Tryad,"electronic;pop;"
Dance of the Urbanite,Tryad,"electronic;pop;"
Star Guide,Tryad,"electronic;pop;"
Sampling Memory,Tryad,"electronic;pop;"
My Placid Island,Tryad,"electronic;pop;"
Arcadia,Tryad,"easylistening;instrumentalpop;"
The Rising,Tryad,"electronic;pop;"
A song for memory,Over All Brothers,"dance;electronic;pop;"
Big Looser,Over All Brothers,"dance;electronic;pop;"
Dance,Over All Brothers,"dance;electronic;pop;"
Deeper,Over All Brothers,"dance;electronic;pop;"
My Style,Over All Brothers,"dance;electronic;pop;"
Think about it,Over All Brothers,"dance;electronic;pop;"
Ultyma Velocity,NeXuS,"club;dance;electronic;techno;trance;"
Hymn,NeXuS,"club;dance;electronic;techno;trance;"
Serrenida,NeXuS,"club;dance;electronic;techno;trance;"
NexXxuS Paradize,NeXuS,"club;dance;electronic;techno;trance;"
U-Boot,NeXuS,"club;dance;electronic;techno;trance;"
Galactyka,NeXuS,"club;dance;electronic;techno;trance;"
Trance planet,NeXuS,"club;dance;electronic;techno;trance;"
Hypnotik Field,NeXuS,"club;dance;electronic;techno;trance;"
Thallaxia,NeXuS,"club;dance;electronic;techno;trance;"
Hilnalhaya ,NeXuS,"club;dance;electronic;techno;trance;"
Night flyer,NeXuS,"club;dance;electronic;techno;trance;"
Hypodemia,NeXuS,"club;dance;electronic;techno;trance;"
Tachycardie,L'Onomatopeur,"electronic;"
Pour Petite Tete,L'Onomatopeur,"electronic;"
Deux Triples,L'Onomatopeur,"alternative;electronic;experimental;"
Lautner,L'Onomatopeur,"electronic;"
Marie Louise,L'Onomatopeur,"electronic;"
Beat Box,L'Onomatopeur,"electronic;"
Northern Star,Steven Dunston,"alternative;pop;rock;"
America,Steven Dunston,"pop;"
Sideways,Steven Dunston,"pop;"
Gravity,Steven Dunston,"pop;"
California,Steven Dunston,"minimal;pop;"
Little White Church,Steven Dunston,"pop;"
Tonic and Gin,Steven Dunston,"folk;pop;"
Lyle Love Song,Steven Dunston,"country;pop;popfolk;"
Resignation,Steven Dunston,"classical;pop;"
You Believe,Steven Dunston,"pop;"
When I Was With You,Steven Dunston,"jazz;pop;"
Man of Faith,Steven Dunston,"pop;"
Slow Road,Steven Dunston,"minimal;pop;"
Piano Forte,Steven Dunston,"minimal;pop;"
Corrosion,joKeR,"electronic;pop;"
Drum'n Bee,joKeR,"electronic;"
Nightmare,joKeR,"electronic;"
Chaos,joKeR,"electronic;"
Deus,joKeR,"easylistening;electronic;lounge;"
Peak,joKeR,"electronic;"
Skin,joKeR,"electronic;"
Mist,joKeR,"electronic;"
Mechanicals,joKeR,"easylistening;electronic;lounge;"
Needs,joKeR,"easylistening;electronic;lounge;"
Exp,K-DJ,"dance;techno;"
Fabulous,K-DJ,"dance;techno;"
Fuck It,K-DJ,"dance;techno;"
Groove It,K-DJ,"dance;techno;"
Moving Stars,K-DJ,"dance;techno;"
I lost my mind,K-DJ,"dance;techno;"
Welcome to the new world,K-DJ,"dance;techno;"
All Right,joKeR,"easylistening;electronic;lounge;"
Disturbed,joKeR,"electronic;"
Pure Soul,joKeR,"easylistening;electronic;lounge;"
Two Weeks,joKeR,"electronic;"
A Lomos del Dragon Blanco (To Loins of the White Dragon),Carlos Saura,"instrumentalrock;rock;"
La Rebelion de las Maquinas (The Rebellion of the Machines),Carlos Saura,"ambient;instrumentalrock;rock;"
Siempre Adelante (Always Ahead),Carlos Saura,"ambient;rock;soundtrack;"
Re-Drum,nino,"electronic;"
Léa,adel,"pop;world;"
Terrible paysage,adel,"popfolk;world;"
Kelelinda,adel,"popfolk;world;worldfusion;"
Sozinho,adel,"pop;world;"
Un type banal,adel,"pop;world;"
Rancard au parc André Citroên,adel,"pop;world;"
Une fois dans tes bras,adel,"pop;world;"
C'était un soir ...,adel,"pop;world;"
Commissariat blues,Haine Brigade,"punkrock;"
Mathilda,Haine Brigade,"punkrock;"
Solitude urbaine,Haine Brigade,"punkrock;"
Ciao gone,Haine Brigade,"punkrock;"
Rock terroriste,Haine Brigade,"punkrock;"
Pleine lune (instrumental),Haine Brigade,"punkrock;"
Demain sera,Haine Brigade,"punkrock;"
Passager clandestin,Haine Brigade,"punkrock;"
I gonna do my head,Haine Brigade,"punkrock;"
NRV,Haine Brigade,"punkrock;"
En avant la mujik,Haine Brigade,"punkrock;"
Face à face,Haine Brigade,"punkrock;"
Kalinka's Forest,FrenchLAB (French Laboratory Of),"easylistening;electronic;soundtrack;techno;world;"
China,FrenchLAB (French Laboratory Of),"electronic;soundtrack;techno;world;worldfusion;"
Rêves About U,FrenchLAB (French Laboratory Of),"easylistening;electronic;soundtrack;techno;world;"
Atmospheric,FrenchLAB (French Laboratory Of),"electronic;soundtrack;techno;world;"
Jolie Micro Girl,FrenchLAB (French Laboratory Of),"easylistening;electronic;soundtrack;techno;world;"
Solamente,FrenchLAB (French Laboratory Of),"electronic;soundtrack;techno;world;worldfusion;"
Interlude,FrenchLAB (French Laboratory Of),"electronic;soundtrack;techno;world;"
La vie sans toi [instrumental],FrenchLAB (French Laboratory Of),"electronic;soundtrack;techno;world;"
Hypnotic,FrenchLAB (French Laboratory Of),"easylistening;electronic;soundtrack;techno;world;"
Generation,FrenchLAB (French Laboratory Of),"easylistening;electronic;soundtrack;techno;world;"
1ntro,FrenchLAB (French Laboratory Of),"electronic;soundtrack;techno;world;"
Requiem for a dream,FrenchLAB (French Laboratory Of),"easylistening;electronic;soundtrack;techno;world;"
Nous te retrouverons,FrenchLAB (French Laboratory Of),"easylistening;electronic;soundtrack;techno;world;"
Reviens-moi,FrenchLAB (French Laboratory Of),"classical;contemporary;electronic;soundtrack;techno;world;"
Cheyenne Soul,FrenchLAB (French Laboratory Of),"electronic;soundtrack;techno;world;worldfusion;"
Danger Girl,Steven Dunston,"groove;pop;"
Move a Little Closer,Steven Dunston,"easylistening;groove;lounge;pop;"
Better Man,Steven Dunston,"groove;pop;"
360 Degrees,Steven Dunston,"groove;pop;"
Forgive Me,Steven Dunston,"groove;pop;"
Lost in My Head,Steven Dunston,"groove;pop;"
Alone in a Room,Steven Dunston,"groove;pop;"
Au coeur des villes / Feat . Cynthia,Spleen-Musical,"chanson;electronic;pop;"
Au pays des merveilles,Spleen-Musical,"chanson;folk;pop;popfolk;"
Saloon # 13,Spleen-Musical,"easylistening;electronic;pop;soundtrack;"
The slow season,Spleen-Musical,"downtempo;easylistening;electronic;pop;soundtrack;synthpop;"
The girl with the wings,Spleen-Musical,"electronic;pop;poprock;rock;synthpop;"
Pagan autumn,Spleen-Musical,"choir;downtempo;easylistening;electronic;soundtrack;symphonic;"
Song,Spleen-Musical,"easylistening;electronic;pop;soundtrack;"
Trip in the grass,Spleen-Musical,"electronic;pop;soundtrack;synthpop;"
Hello,Spleen-Musical,"easylistening;orchestral;pop;soundtrack;"
Untitled # 2,Spleen-Musical,"choir;downtempo;easylistening;electronic;orchestral;pop;"
Orchestral ,Spleen-Musical,"easylistening;electronic;orchestral;pop;soundtrack;"
Moraine part 2,Urmal Vesnat,"alternative;electronic;experimental;"
Rue du passé,Arietys,"electronic;"
Code S,Arietys,"electronic;"
Montagnes,Arietys,"electronic;"
Erika,Arietys,"electronic;"
Humanité trouvée,Arietys,"electronic;"
The last Time,Arietys,"electronic;"
Le message,Arietys,"electronic;"
Zouky tibwa,Arietys,"electronic;"
Ego,Arietys,"electronic;"
Cyber love,Arietys,"electronic;"
Lille-Dunkerque,Arietys,"electronic;"
Bend,Binärpilot,"electronic;"
Destroy The Popollution,Binärpilot,"electronic;"
Robot Wars,Binärpilot,"electronic;"
Goof,Binärpilot,"dance;electronic;"
Sandjorda,Binärpilot,"dance;electronic;"
Widibf,Binärpilot,"dance;electronic;"
Fuayfsilfm,Binärpilot,"alternative;dance;electronic;experimental;"
Archipe,Dubphil,"alternative;dub;electronic;experimental;reggae;"
Come back,Dubphil,"dub;electronic;reggae;"
Stone age,Dubphil,"dub;electronic;reggae;"
Sans Regrets,Dubphil,"dub;electronic;reggae;"
Mon anniv,Dubphil,"dub;electronic;reggae;"
Stop USA,Dubphil,"dub;electronic;reggae;"
Scarnation,vincent j,"rock;"
Electrojig,Mac Lomig,"celtic;electronic;"
Lounge Oud  Feat. Fawzi Chekili,Ben OThman,"chillout;easylistening;electronic;lounge;oriental;"
Hijez Tunisien,Ben OThman,"chillout;easylistening;lounge;oriental;"
Accordeon Trist  Feat. Youssef Chawali,Ben OThman,"chillout;easylistening;electronic;lounge;oriental;"
La Marsa Chill,Ben OThman,"chillout;easylistening;electronic;lounge;oriental;"
Space Off,Ben OThman,"chillout;easylistening;electronic;lounge;oriental;"
Espoire,Ben OThman,"chillout;easylistening;electronic;lounge;oriental;"
Sahara Live             Remixed by "djben",Ben OThman,"chillout;easylistening;electronic;lounge;oriental;"
Intro Dub,Ben OThman,"chillout;easylistening;lounge;oriental;"
Magic Guittar  Feat. Mounir Gadhab,Ben OThman,"chillout;easylistening;lounge;oriental;"
Bab Aliwa,Ben OThman,"chillout;easylistening;lounge;oriental;"
Joli en automne,Obviously Grimy,"alternative;dub;electronic;experimental;triphop;"
Schweizer 2-32,Obviously Grimy,"alternative;dub;electronic;experimental;triphop;"
Au bois leur rêveries,Obviously Grimy,"alternative;dub;electronic;experimental;triphop;"
Des mélodies à faire danser les ours,Obviously Grimy,"alternative;dub;electronic;experimental;triphop;"
Le petit électroménager,Obviously Grimy,"alternative;dub;electronic;experimental;triphop;"
La mélancolie est une violette,Obviously Grimy,"alternative;dub;electronic;experimental;triphop;"
Shining,Narcis,"rock;"
I Hate,Narcis,"pop;popfolk;"
Home,Narcis,"rock;"
Mirror,Narcis,"rock;"
Le monde pleure,Narcis,"rock;"
Your Eyes,Narcis,"rock;"
Oriyantal tät,Narcis,"instrumentalrock;rock;"
Silk Road,Manu Cornet,"easylistening;jazz;latin;lounge;"
Nuit sur Flandres,Manu Cornet,"jazz;pop;"
Distance,Manu Cornet,"easylistening;jazz;lounge;"
Place d'Italie,Manu Cornet,"classical;contemporary;jazz;"
Début Septembre,Manu Cornet,"jazz;pop;"
Un peu plus tard,Manu Cornet,"easylistening;jazz;lounge;"
Uonin's Piece,Manu Cornet,"easylistening;jazz;lounge;"
Angels Of Crime,Narcis,"rock;"
Ma lune,Narcis,"pop;rock;"
Life like a suicide (Version1),Narcis,"pop;rock;"
Mme Asperge,En attendant Mado,"pop;world;"
Les yeux de mon chat,En attendant Mado,"pop;world;"
Alcool bémol,En attendant Mado,"pop;world;"
Peut-être,En attendant Mado,"pop;world;"
Le petit Robert,En attendant Mado,"pop;world;"
J'chuis jeune,En attendant Mado,"pop;world;"
Wfeven,Teäl,"alternative;electronic;experimental;"
Vtizzo,Teäl,"alternative;electronic;experimental;"
Vivante,Glue Trax,"electronic;minimal;"
Pulmonary space,Mihidea,"alternative;electronic;experimental;"
A Long Man's Walk,Binary Mind,"alternative;electronic;experimental;"
Mandrake,BrunoXe,"easylistening;electronic;lounge;"
Dark Music,BrunoXe,"electronic;"
Douchuu,all:my:faults,"alternative;darkwave;electronic;experimental;gothic;metal;"
All Forgotten In The Dark Light,all:my:faults,"alternative;darkwave;electronic;experimental;gothic;metal;"
Misantrophy,all:my:faults,"alternative;darkwave;electronic;experimental;gothic;metal;"
Words,all:my:faults,"alternative;darkwave;electronic;experimental;gothic;metal;"
Ballad Of A Drunkard,Talking Cure,"alternative;indie;pop;"
Improvisation sur les grandes orgues de Shlosshundhoffen,Talking Cure,"classical;"
On The Beach,DEREK,"electronic;hardrock;metal;pop;"
The Big Jump,DEREK,"electronic;hardrock;metal;pop;"
Serenity,DEREK,"electronic;hardrock;metal;pop;"
Ricochet,DEREK,"electronic;hardrock;metal;pop;"
Clouds,DEREK,"electronic;hardrock;metal;pop;"
Antidote,DEREK,"electronic;hardrock;metal;pop;"
Dreams,DEREK,"electronic;hardrock;metal;pop;"
Anjuna Market,DEREK,"electronic;hardrock;metal;pop;"
Monsoon,DEREK,"electronic;hardrock;metal;pop;"
G-Die,Countdown,"hard;metal;progressive;rock;"
Across the Mirror,Countdown,"hard;metal;progressive;rock;"
Valley of shadows,Countdown,"hard;metal;progressive;rock;"
Resurrection,Countdown,"hard;metal;progressive;rock;"
Pharaon march,Countdown,"hard;metal;progressive;rock;"
The wanderer,Countdown,"hard;metal;progressive;rock;"
Season,Countdown,"hard;metal;progressive;rock;"
Chains of a martyr,Countdown,"hard;metal;progressive;rock;"
Sacbredow,Countdown,"hard;metal;progressive;rock;"
Northern light,Countdown,"hard;metal;progressive;rock;"
Lucid,JT Bruce,"dance;electronic;"
Viridian,JT Bruce,"easylistening;electronic;"
Now Or Never,Ciruelo Cilíndrico,"metal;rock;"
Eclipse,Ciruelo Cilíndrico,"metal;rock;"
My Reality,Ciruelo Cilíndrico,"metal;rock;"
Fading,Ciruelo Cilíndrico,"metal;rock;"
Les faux hommes en bleu,Nesta Positive,"reggae;"
Débarquement,Nesta Positive,"reggae;"
Petit père des peuples du monde (feat Air1 and Mc Didi),Nesta Positive,"reggae;"
Klandestin (feat Mc Didi),Nesta Positive,"reggae;"
Camarade Bourgeois,Nesta Positive,"reggae;"
4L pour Voler (feat Mc Didi),Nesta Positive,"reggae;"
Laisser Aller,Nesta Positive,"reggae;"
Etat de Crise,Nesta Positive,"reggae;"
A l’orée d’un siècle en bois ,David TMX,"metal;"
Lesbos,David TMX,"metal;"
Rapports tendus,David TMX,"metal;"
Brojzdi abroujzdaniev vizjda,David TMX,"metal;"
A mort la mort ,David TMX,"metal;"
Clémentine on ne chante pas dans la nuit,David TMX,"metal;"
H,David TMX,"metal;"
Ma crasse,David TMX,"metal;"
Les conquérants de l’univers,David TMX,"metal;"
L’homme fourmi atomique,David TMX,"metal;"
Un bain de cassoulet ,David TMX,"metal;"
L’homme s’enterre,David TMX,"metal;"
Va savoir,David TMX,"metal;"
Qui a bu boira ,David TMX,"metal;"
Tabass,David TMX,"metal;"
Bébé phoques fuck BB,David TMX,"metal;"
Knoklezout au taquet !,David TMX,"metal;"
Imbroglio,David TMX,"metal;"
La mouche,David TMX,"metal;"
Border line,David TMX,"metal;"
Collection,Dario,"chanson;funk;rock;ska;"
Suppositoire,Dario,"chanson;funk;rock;ska;"
Ma déesse,Dario,"chanson;funk;pop;rock;ska;"
Ce soir,Dario,"alternative;chanson;funk;indie;rock;ska;"
On a marché sur Paris,Dario,"alternative;chanson;funk;indie;rock;ska;"
Day after day,Keep Cool Vibration,"reggae;"
Let my children,Keep Cool Vibration,"reggae;"
Be rasta,Keep Cool Vibration,"reggae;"
Stop the terror,The Abogix (J.K.) Starallüren Project By Reznamor,"electronic;"
George B. on Elm-Street (with Jason & Freddy Kruger),The Abogix (J.K.) Starallüren Project By Reznamor,"electronic;"
One happy moment?,The Abogix (J.K.) Starallüren Project By Reznamor,"electronic;"
We pray (Home of the brave),The Abogix (J.K.) Starallüren Project By Reznamor,"electronic;"
Etheral Fairy Tale,Amniotik,"alternative;electronic;ethnicrock;experimental;progressive;techno;"
Trash It,Amniotik,"alternative;electronic;experimental;progressive;techno;"
Le Néant,Amniotik,"electronic;progressive;techno;"
La Moisson,Amniotik,"electronic;progressive;techno;"
Electro Acoustica,Amniotik,"electronic;progressive;techno;triphop;"
Electronic is not bad,DKZ,"ambient;electronic;experimental;"
Living clouds,DKZ,"club;electronic;house;"
Thoughtful,DKZ,"ambient;electronic;"
Here, but where ?,"electronic;experimental;"
Generic patterns,DKZ,"ambient;electronic;"
Unknown mechanical entity,DKZ,"club;electronic;pop;rock;"
Ask yourself,DKZ,"ambient;electronic;"
Ropsus ayatsus,DKZ,"club;electronic;experimental;techno;"
Green water,DKZ,"ambient;electronic;experimental;"
Get smoke weed,Chelmi,"reggae;"
Ticalon trip,Chelmi,"reggae;"
Don't force Moé,AS-POTIRONT!,"blues;pop;popfolk;poprock;"
Je veux du thé,AS-POTIRONT!,"pop;poprock;reggae;ska;"
Ca sent la fille,AS-POTIRONT!,"pop;rock;swing;"
Donne moi,AS-POTIRONT!,"blues;pop;poprock;rock;"
La vie des bêtes,AS-POTIRONT!,"pop;rock;"
Le bal des pendus,AS-POTIRONT!,"pop;popfolk;poprock;rock;"
Visite champêtre,AS-POTIRONT!,"pop;popfolk;poprock;rock;"
Rock the beat,Briovere Buffentis,"electronic;"
Stone Cold,autonomadic,"punkrock;rock;"
Islands,autonomadic,"punkrock;rock;"
Molly,autonomadic,"punkrock;rock;"
Palestine,autonomadic,"punkrock;rock;"
Probe,autonomadic,"punkrock;rock;"
May,autonomadic,"punkrock;rock;"
The Camel,autonomadic,"punkrock;rock;"
Dead Phyllis,autonomadic,"punkrock;rock;"
Pigtails,autonomadic,"punkrock;rock;"
Broken,autonomadic,"punkrock;rock;"
Sugar & Spice,autonomadic,"punkrock;rock;"
101,autonomadic,"punkrock;rock;"
Mental Powers,autonomadic,"punkrock;rock;"
Blue Cheese,autonomadic,"punkrock;rock;"
Pyro Gyro,autonomadic,"punkrock;rock;"
Seven,autonomadic,"punkrock;rock;"
Mommy's Happy,autonomadic,"punkrock;rock;"
Everything,autonomadic,"punkrock;rock;"
King of Beers,autonomadic,"punkrock;rock;"
The Line,J.SPRING,"easylistening;pop;"
Sexual Orientation,J.SPRING,"electronic;pop;"
Easier,J.SPRING,"ambient;electronic;"
Unwanted,J.SPRING,"electronic;pop;"
Be (Part 1),J.SPRING,"ambient;electronic;"
Be (Part 2),J.SPRING,"dance;electronic;"
Something's changed inside of me,J.SPRING,"drumnbass;electronic;pop;"
Heartbeat & Water,J.SPRING,"easylistening;electronic;"
La marche de Gédéon,Tom La Meche,"blues;improvisation;jazz;"
Interlude,Tom La Meche,"blues;improvisation;jazz;"
Eluder,Tom La Meche,"blues;improvisation;jazz;"
Urban,Tom La Meche,"blues;improvisation;jazz;"
Inattendue attente,Tom La Meche,"blues;improvisation;jazz;"
Expiration,Tom La Meche,"blues;improvisation;jazz;"
Inspiration,Tom La Meche,"blues;improvisation;jazz;"
Etrangeté,Tom La Meche,"blues;improvisation;jazz;"
Douceur du soir,Tom La Meche,"blues;improvisation;jazz;"
Mon beau sympa,Tom La Meche,"blues;bossanova;improvisation;jazz;"
bluzynette,Fadièse,"classical;contemporary;"
pomponette,Fadièse,"classical;contemporary;"
musiquette,Fadièse,"classical;contemporary;"
melodinette,Fadièse,"classical;contemporary;"
glinguinette,Fadièse,"classical;contemporary;"
trotinette,Fadièse,"classical;contemporary;"
berceusounette,Fadièse,"classical;contemporary;"
Aria - Suite n°3 pour orchestre en ré majeur de J-S Bach (Arietys Remix),Arietys,"electronic;"
Renaissance,Arietys,"electronic;"
Virtual defect,POSITIV HATE,"metal;symphonic;"
Hymn of Darkness,POSITIV HATE,"metal;symphonic;"
Destruction of christrian's dream,POSITIV HATE,"metal;symphonic;"
Nature,POSITIV HATE,"metal;symphonic;"
Bells,Briovere Buffentis,"electronic;"
Crazy beat,Briovere Buffentis,"electronic;"
Tell me that i'm dreaming,Briovere Buffentis,"electronic;"
Steady B.,Trafic de Blues,"blues;bluesrock;"
Bad luck soul,Trafic de Blues,"blues;bluesrock;"
Tribute to the kings,Trafic de Blues,"blues;bluesrock;"
From Saint Denis,Trafic de Blues,"blues;"
Sweet swing,Trafic de Blues,"blues;bluesrock;"
Time to funk,Trafic de Blues,"funk;"
Feel You,#Dance 75#,"dance;electronic;house;techno;"
Riot,#Dance 75#,"dance;electronic;house;techno;"
Oh Yeah,#Dance 75#,"dance;electronic;house;techno;"
Zenzen Zinnn,#Dance 75#,"dance;electronic;house;techno;"
Neverever,#Dance 75#,"dance;electronic;house;techno;"
Tout en haut de la France (4" version),Badger,"pop;poprock;rock;"
Tout en haut de la France (version longue),Badger,"pop;poprock;rock;"
song FRM [intro],Maniax Memori,"alternative;electronic;experimental;"
it's not jazzz,Maniax Memori,"electronic;experimental;triphop;"
compressor,Maniax Memori,"alternative;electronic;experimental;"
fucked TH. rbbr,Maniax Memori,"alternative;electronic;experimental;"
on a plane,Maniax Memori,"alternative;electronic;experimental;"
about_noise,Maniax Memori,"alternative;electronic;experimental;"
bllld,Maniax Memori,"alternative;electronic;experimental;"
the free mix [revo part I],Maniax Memori,"alternative;electronic;experimental;"
[interlud],Maniax Memori,"alternative;electronic;experimental;"
trsst,Maniax Memori,"alternative;electronic;experimental;"
time2time,Maniax Memori,"alternative;electronic;experimental;"
bpm<invert>_invert</invert>,Maniax Memori,"alternative;electronic;experimental;"
